#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
hydrogen	superoxide ani.	-100000783	-100520535	-1.CID100000783	-1.CID100520535	0	0	0	0.500	0	0	0.900	0	0	0.900
ADCY3	histamine	1844803	-100000774	9606.ENSP00000260600	-1.CID100000774	0	0	0	0	0	0	0.900	0	0	0.900
oxygen	rosmarinic acid	-100000977	-100005099	-1.CID100000977	-1.CID100005099	0	0	0	0	0	0	0.900	0	0	0.900
lactate	distilled water	-100000612	-100000961	-1.CID100000612	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
RAC1	MgADP	1853302	-100000197	9606.ENSP00000348461	-1.CID100000197	0	0	0	0	0	0	0.900	0	0	0.900
phenylalanine	manganese	-100000994	-100023930	-1.CID100000994	-1.CID100023930	0	0	0	0	0	0	0.900	0	0	0.900
FPR2	AGTR1	1852295	1846323	9606.ENSP00000340191	9606.ENSP00000273430	0	0	0	0.788	0	0	0.900	0	0	0.900
MgATP	tetrahydro.in .	-100000238	-100001125	-1.CID100000238	-1.CID100001125	0	0	0	0	0	0	0.900	0	0	0.900
alpha-D-gl.e 6.	potassium	-100000208	-100000813	-1.CID100000208	-1.CID100000813	0	0	0	0	0	0	0.900	0	0	0.900
HMOX1	haem	1842546	-100004973	9606.ENSP00000216117	-1.CID100004973	0	0	0	0	0	0	0.900	0	0	0.900
protocatechuic.	S-adenosylmeth.	-100000072	-100001079	-1.CID100000072	-1.CID100001079	0	0	0	0	0	0	0.900	0	0	0.900
dopamine	sodium	-100000681	-100000923	-1.CID100000681	-1.CID100000923	0	0	0	0	0	0	0.900	0	0	0.900
lysine	pyruvic acid	-100000866	-100001060	-1.CID100000866	-1.CID100001060	0	0	0	0	0	0	0.900	0	0	0.900
MOCOS	cystein	1844887	-100000594	9606.ENSP00000261326	-1.CID100000594	0	0	0	0	0	0	0.900	0	0	0.900
KIT	hydrogen	1847112	-100000783	9606.ENSP00000288135	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	oleic acid	-100000197	-100000965	-1.CID100000197	-1.CID100000965	0	0	0	0	0	0	0.900	0	0	0.900
GCGR	APP	1858855	1846936	9606.ENSP00000383558	9606.ENSP00000284981	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	myo-inositol	-100000197	-100000892	-1.CID100000197	-1.CID100000892	0	0	0	0	0	0	0.900	0	0	0.900
pyruvic acid	ascorbate	-100001060	-111020241	-1.CID100001060	-1.CID111020241	0	0	0	0	0	0	0.900	0	0	0.900
TYR	tyrosine	1845331	-100001153	9606.ENSP00000263321	-1.CID100001153	0	0	0	0	0	0	0.900	0	0	0.900
HAL	ammonia	1844865	-100000222	9606.ENSP00000261208	-1.CID100000222	0	0	0	0	0	0	0.900	0	0	0.900
KIT	MgATP	1847112	-100000238	9606.ENSP00000288135	-1.CID100000238	0	0	0	0	0	0	0.900	0	0	0.900
HDC	histidine	1845970	-100000773	9606.ENSP00000267845	-1.CID100000773	0	0	0	0	0	0	0.900	0	0	0.900
levodopa	S-adenosylmeth.	-100000836	-100001079	-1.CID100000836	-1.CID100001079	0	0	0	0	0	0	0.900	0	0	0.900
cystein	phenylalanine	-100000594	-100000994	-1.CID100000594	-1.CID100000994	0	0	0	0	0	0	0.900	0	0	0.900
CRH	norepinephrine	1846502	-100000951	9606.ENSP00000276571	-1.CID100000951	0	0	0	0	0	0	0.900	0	0	0.900
HDC	carbon dioxide	1845970	-100000280	9606.ENSP00000267845	-1.CID100000280	0	0	0	0	0	0	0.900	0	0	0.900
EDNRA	oleic acid	1849748	-100000965	9606.ENSP00000315011	-1.CID100000965	0	0	0	0	0	0	0.900	0	0	0.900
tetrahydro.in .	Fe(III	-100001125	-100023925	-1.CID100001125	-1.CID100023925	0	0	0	0	0	0	0.900	0	0	0.900
phosphate	silver nanopar.	-100001003	-100010474	-1.CID100001003	-1.CID100010474	0	0	0	0	0	0	0.900	0	0	0.900
alpha-D-gl.e 6.	methanol	-100000208	-100000887	-1.CID100000208	-1.CID100000887	0	0	0	0	0	0	0.900	0	0	0.900
CASR	lactate	1861464	-100000612	9606.ENSP00000420194	-1.CID100000612	0	0	0	0	0	0	0.900	0	0	0.900
lactate	hydrogen	-100000612	-100000783	-1.CID100000612	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
adenosine	melatonin	-100000191	-100000896	-1.CID100000191	-1.CID100000896	0	0	0	0	0	0	0.900	0	0	0.900
carbamoyl aspa.	orotic acid	-100000279	-100000967	-1.CID100000279	-1.CID100000967	0	0	0	0	0	0	0.900	0	0	0.900
oxygen	superoxide ani.	-100000977	-100520535	-1.CID100000977	-1.CID100520535	0	0	0	0	0	0	0.900	0	0	0.900
lactate	dopamine	-100000612	-100000681	-1.CID100000612	-1.CID100000681	0	0	0	0	0	0	0.900	0	0	0.900
ALB	haem	1847637	-100004973	9606.ENSP00000295897	-1.CID100004973	0	0	0	0	0	0	0.900	0	0	0.900
alpha-D-gl.e 6.	manganese	-100000208	-100023930	-1.CID100000208	-1.CID100023930	0	0	0	0	0	0	0.900	0	0	0.900
Fe(III	hydroxyl radic.	-100023925	-100157350	-1.CID100023925	-1.CID100157350	0	0	0	0	0	0	0.900	0	0	0.900
GPX1	reduced glutat.	1860659	-100000745	9606.ENSP00000407375	-1.CID100000745	0	0	0	0	0	0	0.900	0	0	0.900
malate	superoxide ani.	-100000525	-100520535	-1.CID100000525	-1.CID100520535	0	0	0	0	0	0	0.900	0	0	0.900
ammonia	vitamin B	-100000222	-100000936	-1.CID100000222	-1.CID100000936	0	0	0	0	0	0	0.900	0	0	0.900
LEP	calcium ions	1849557	-100000271	9606.ENSP00000312652	-1.CID100000271	0	0	0	0	0	0	0.900	0	0	0.900
MgATP	norepinephrine	-100000238	-100000951	-1.CID100000238	-1.CID100000951	0	0	0	0	0	0	0.900	0	0	0.900
acetate	aspartate	-100000175	-100000424	-1.CID100000175	-1.CID100000424	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen perox.	melatonin	-100000784	-100000896	-1.CID100000784	-1.CID100000896	0	0	0	0	0	0	0.900	0	0	0.900
IPCEF1	EGFR	1854544	1846445	9606.ENSP00000356189	9606.ENSP00000275493	0	0	0	0	0	0	0.900	0	0	0.900
sodium	norepinephrine	-100000923	-100000951	-1.CID100000923	-1.CID100000951	0	0	0	0	0	0	0.900	0	0	0.900
bilirubin	distilled water	-100000250	-100000961	-1.CID100000250	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	hydrogen	-100000197	-100000783	-1.CID100000197	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
distilled water	stearic acid	-100000961	-100005281	-1.CID100000961	-1.CID100005281	0	0	0	0	0	0	0.900	0	0	0.900
histamine	hydrogen	-100000774	-100000783	-1.CID100000774	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
HMOX1	hydrogen	1842546	-100000783	9606.ENSP00000216117	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
CSAD	distilled water	1845917	-100000961	9606.ENSP00000267085	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
APP	prostaglandin .	1846936	-100000158	9606.ENSP00000284981	-1.CID100000158	0	0	0	0	0	0	0.900	0	0	0.900
MAPK1	nitric oxide	1842512	-100145068	9606.ENSP00000215832	-1.CID100145068	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	hydroxyl radic.	-100000783	-100157350	-1.CID100000783	-1.CID100157350	0	0	0	0.999	0	0	0.900	0	0	0.900
adenosine	hydrogen	-100000191	-100000783	-1.CID100000191	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
PPBP	lactate	1847664	-100000612	9606.ENSP00000296028	-1.CID100000612	0	0	0	0	0	0	0.900	0	0	0.900
CYP2C19	formalin	1855462	-100000712	9606.ENSP00000360372	-1.CID100000712	0	0	0	0	0	0	0.900	0	0	0.900
dihydrolipoic .	hydrogen	-100000421	-100000783	-1.CID100000421	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
UGT2B15	testosterone	1852407	-100005408	9606.ENSP00000341045	-1.CID100005408	0	0	0	0	0	0	0.900	0	0	0.900
MgATP	cellulose	-100000238	-100000294	-1.CID100000238	-1.CID100000294	0	0	0	0	0	0	0.900	0	0	0.900
asparagine	leucine	-100000236	-100000857	-1.CID100000236	-1.CID100000857	0	0	0	0.714	0	0	0.900	0	0	0.900
CAT	haem	1843587	-100004973	9606.ENSP00000241052	-1.CID100004973	0	0	0	0	0	0	0.900	0	0	0.900
prostaglandin .	arginine	-100000158	-100000232	-1.CID100000158	-1.CID100000232	0	0	0	0	0	0	0.900	0	0	0.900
ASNS	distilled water	1842325	-100000961	9606.ENSP00000175506	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
phosphate	methotrexate	-100001003	-100004112	-1.CID100001003	-1.CID100004112	0	0	0	0	0	0	0.900	0	0	0.900
LDLR	hydrogen	1862854	-100000783	9606.ENSP00000454071	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
cystein	hydrogen	-100000594	-100000783	-1.CID100000594	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
oxaloacetate	pyridoxal	-100000970	-100001050	-1.CID100000970	-1.CID100001050	0	0	0	0	0	0	0.900	0	0	0.900
anti-D	sulphate	-100000739	-100001117	-1.CID100000739	-1.CID100001117	0	0	0	0	0	0	0.900	0	0	0.900
NFKB1	MgADP	1843094	-100000197	9606.ENSP00000226574	-1.CID100000197	0	0	0	0	0	0	0.900	0	0	0.900
phosphate	pyrimidine dim.	-100001003	-100009260	-1.CID100001003	-1.CID100009260	0	0	0	0	0	0	0.900	0	0	0.900
carbon dioxide	methionine	-100000280	-100000876	-1.CID100000280	-1.CID100000876	0	0	0	0	0	0	0.900	0	0	0.900
AICDA	cytarabine	1843202	-100000596	9606.ENSP00000229335	-1.CID100000596	0	0	0	0	0	0	0.900	0	0	0.900
RFC1	MgADP	1857450	-100000197	9606.ENSP00000371321	-1.CID100000197	0	0	0	0	0	0	0.900	0	0	0.900
AGTR1	calcium ions	1846323	-100000271	9606.ENSP00000273430	-1.CID100000271	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	tryptophan	-100000783	-100001148	-1.CID100000783	-1.CID100001148	0	0	0	0	0	0	0.900	0	0	0.900
UMPS	hydrogen	1843321	-100000783	9606.ENSP00000232607	-1.CID100000783	0	0	0	0	0	0	0.900	0	0	0.900
cytarabine	Zn(II	-100000596	-100023994	-1.CID100000596	-1.CID100023994	0	0	0	0	0	0	0.900	0	0	0.900
homogentisic a.	tyrosine	-100000780	-100001153	-1.CID100000780	-1.CID100001153	0	0	0	0	0	0	0.900	0	0	0.900
CYP1A2	paracetamol	1852534	-100001983	9606.ENSP00000342007	-1.CID100001983	0	0	0	0	0	0	0.900	0	0	0.900
TH	dopamine	1857346	-100000681	9606.ENSP00000370571	-1.CID100000681	0	0	0	0	0	0	0.900	0	0	0.900
benzoic acid	phosphate	-100000242	-100001003	-1.CID100000242	-1.CID100001003	0	0	0	0	0	0	0.900	0	0	0.900
asparagine	3H-proline	-100000236	-100000614	-1.CID100000236	-1.CID100000614	0	0	0	0	0	0	0.900	0	0	0.900
ammonia	uridine	-100000222	-100001177	-1.CID100000222	-1.CID100001177	0	0	0	0	0	0	0.900	0	0	0.900
SOD1	oxygen	1846132	-100000977	9606.ENSP00000270142	-1.CID100000977	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	resorcinol	-100000783	-100005054	-1.CID100000783	-1.CID100005054	0	0	0	0	0	0	0.900	0	0	0.900
ammonia	carbon dioxide	-100000222	-100000280	-1.CID100000222	-1.CID100000280	0	0	0	0	0	0	0.900	0	0	0.900
MgATP	citric acid	-100000238	-100000311	-1.CID100000238	-1.CID100000311	0	0	0	0	0	0	0.900	0	0	0.900
distilled water	oxygen	-100000961	-100000977	-1.CID100000961	-1.CID100000977	0	0	0	0.500	0	0	0.900	0	0	0.900
SMAD3	phosphate	1851536	-100001003	9606.ENSP00000332973	-1.CID100001003	0	0	0	0	0	0	0.900	0	0	0.900
VWF	distilled water	1844904	-100000961	9606.ENSP00000261405	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	copper	-100000783	-100011009	-1.CID100000783	-1.CID100011009	0	0	0	0	0	0	0.900	0	0	0.900
PRKACB	NR3C1	1855328	1843294	9606.ENSP00000359719	9606.ENSP00000231509	0	0	0	0	0	0	0.900	0	0	0.900
CRHR1	dopamine	1858593	-100000681	9606.ENSP00000381333	-1.CID100000681	0	0	0	0	0	0	0.900	0	0	0.900
carbon dioxide	hydroxyl radic.	-100000280	-100157350	-1.CID100000280	-1.CID100157350	0	0	0	0	0	0	0.900	0	0	0.900
protocatechuic.	oxygen	-100000072	-100000977	-1.CID100000072	-1.CID100000977	0	0	0	0	0	0	0.900	0	0	0.900
acetate	oxaloacetate	-100000175	-100000970	-1.CID100000175	-1.CID100000970	0	0	0	0	0	0	0.900	0	0	0.900
histamine	norepinephrine	-100000774	-100000951	-1.CID100000774	-1.CID100000951	0	0	0	0	0	0	0.900	0	0	0.900
ammonia	cystein	-100000222	-100000594	-1.CID100000222	-1.CID100000594	0	0	0	0	0	0	0.900	0	0	0.900
VWF	phosphate	1844904	-100001003	9606.ENSP00000261405	-1.CID100001003	0	0	0	0	0	0	0.900	0	0	0.900
formalin	haem	-100000712	-100004973	-1.CID100000712	-1.CID100004973	0	0	0	0	0	0	0.900	0	0	0.900
TYR	distilled water	1845331	-100000961	9606.ENSP00000263321	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
3H-proline	lipoic acid	-100000614	-100000864	-1.CID100000614	-1.CID100000864	0	0	0	0	0	0	0.900	0	0	0.900
norepinephrine	quinine	-100000951	-100001065	-1.CID100000951	-1.CID100001065	0	0	0	0	0	0	0.900	0	0	0.900
histidine	sodium	-100000773	-100000923	-1.CID100000773	-1.CID100000923	0	0	0	0	0	0	0.900	0	0	0.900
creatine	creatinine	-100000586	-100000588	-1.CID100000586	-1.CID100000588	0	0	0	0.500	0	0	0.900	0	0	0.900
distilled water	haem	-100000961	-100004973	-1.CID100000961	-1.CID100004973	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	aspartate	-100000197	-100000424	-1.CID100000197	-1.CID100000424	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	ammonia	-100000197	-100000222	-1.CID100000197	-1.CID100000222	0	0	0	0	0	0	0.900	0	0	0.900
CRH	MgATP	1846502	-100000238	9606.ENSP00000276571	-1.CID100000238	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	putrescine	-100000197	-100001045	-1.CID100000197	-1.CID100001045	0	0	0	0	0	0	0.900	0	0	0.900
glutamic acid	lactate	-100000611	-100000612	-1.CID100000611	-1.CID100000612	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen perox.	raloxifene	-100000784	-100005035	-1.CID100000784	-1.CID100005035	0	0	0	0	0	0	0.900	0	0	0.900
KRAS	MgATP	1844404	-100000238	9606.ENSP00000256078	-1.CID100000238	0	0	0	0	0	0	0.900	0	0	0.900
SAA1	MgATP	1853372	-100000238	9606.ENSP00000348918	-1.CID100000238	0	0	0	0	0	0	0.900	0	0	0.900
SLC2A9	uric acid	1845621	-100001175	9606.ENSP00000264784	-1.CID100001175	0	0	0	0	0	0	0.900	0	0	0.900
MgADP	bile acids	-100000197	-100000303	-1.CID100000197	-1.CID100000303	0	0	0	0	0	0	0.900	0	0	0.900
calcium ions	myo-inositol	-100000271	-100000892	-1.CID100000271	-1.CID100000892	0	0	0	0	0	0	0.900	0	0	0.900
creatine	hydrogen perox.	-100000586	-100000784	-1.CID100000586	-1.CID100000784	0	0	0	0	0	0	0.900	0	0	0.900
potassium	silica	-100000813	-100024261	-1.CID100000813	-1.CID100024261	0	0	0	0	0	0	0.900	0	0	0.900
calcium ions	GSSG	-100000271	-100000975	-1.CID100000271	-1.CID100000975	0	0	0	0	0	0	0.900	0	0	0.900
ammonia	3H-proline	-100000222	-100000614	-1.CID100000222	-1.CID100000614	0	0	0	0	0	0	0.900	0	0	0.900
reduced glutat.	pyruvic acid	-100000745	-100001060	-1.CID100000745	-1.CID100001060	0	0	0	0	0	0	0.900	0	0	0.900
cystein	hydrogen perox.	-100000594	-100000784	-1.CID100000594	-1.CID100000784	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	progesterone	-100000783	-100004920	-1.CID100000783	-1.CID100004920	0	0	0	0	0	0	0.900	0	0	0.900
CYP4F3	distilled water	1842824	-100000961	9606.ENSP00000221307	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
sulphate	glycogen	-100001117	-100439177	-1.CID100001117	-1.CID100439177	0	0	0	0	0	0	0.900	0	0	0.900
phosphate	copper	-100001003	-100011009	-1.CID100001003	-1.CID100011009	0	0	0	0	0	0	0.900	0	0	0.900
glycerol	ubiquinone	-100000753	-100119058	-1.CID100000753	-1.CID100119058	0	0	0	0	0	0	0.900	0	0	0.900
bilirubin	oxygen	-100000250	-100000977	-1.CID100000250	-1.CID100000977	0	0	0	0	0	0	0.900	0	0	0.900
MgATP	lactate	-100000238	-100000612	-1.CID100000238	-1.CID100000612	0	0	0	0	0	0	0.900	0	0	0.900
haem	copper	-100004973	-100011009	-1.CID100004973	-1.CID100011009	0	0	0	0	0	0	0.900	0	0	0.900
sodium	ubiquinone	-100000923	-100119058	-1.CID100000923	-1.CID100119058	0	0	0	0	0	0	0.900	0	0	0.900
FPR2	andrographolide	1852295	-100065153	9606.ENSP00000340191	-1.CID100065153	0	0	0	0	0	0	0.900	0	0	0.900
malate	manganese	-100000525	-100023930	-1.CID100000525	-1.CID100023930	0	0	0	0	0	0	0.900	0	0	0.900
CASR	histamine	1861464	-100000774	9606.ENSP00000420194	-1.CID100000774	0	0	0	0	0	0	0.900	0	0	0.900
MAPT	calcium ions	1852372	-100000271	9606.ENSP00000340820	-1.CID100000271	0	0	0	0	0	0	0.900	0	0	0.900
glutamic acid	quinine	-100000611	-100001065	-1.CID100000611	-1.CID100001065	0	0	0	0	0	0	0.900	0	0	0.900
oxygen	nitric oxide	-100000977	-100145068	-1.CID100000977	-1.CID100145068	0	0	0	0.999	0	0	0.900	0	0	0.900
asparagine	sodium	-100000236	-100000923	-1.CID100000236	-1.CID100000923	0	0	0	0	0	0	0.900	0	0	0.900
AXIN2	vitamin B	1848431	-100000936	9606.ENSP00000302625	-1.CID100000936	0	0	0	0	0	0	0.900	0	0	0.900
cytarabine	sodium	-100000596	-100000923	-1.CID100000596	-1.CID100000923	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	homovanillic a.	-100000783	-100001738	-1.CID100000783	-1.CID100001738	0	0	0	0	0	0	0.900	0	0	0.900
CBS	distilled water	1852819	-100000961	9606.ENSP00000344460	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
sodium	sulphate	-100000923	-100001117	-1.CID100000923	-1.CID100001117	0	0	0	0	0	0	0.900	0	0	0.900
MgATP	uridine	-100000238	-100001177	-1.CID100000238	-1.CID100001177	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	EGCG	-100000783	-100001287	-1.CID100000783	-1.CID100001287	0	0	0	0	0	0	0.900	0	0	0.900
3H-proline	sodium	-100000614	-100000923	-1.CID100000614	-1.CID100000923	0	0	0	0	0	0	0.900	0	0	0.900
leucine	pyruvic acid	-100000857	-100001060	-1.CID100000857	-1.CID100001060	0	0	0	0.521	0	0	0.900	0	0	0.900
PRKACB	distilled water	1855328	-100000961	9606.ENSP00000359719	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
hydrogen	pyruvic acid	-100000783	-100001060	-1.CID100000783	-1.CID100001060	0	0	0	0	0	0	0.900	0	0	0.900
phenylalanine	tyrosine	-100000994	-100001153	-1.CID100000994	-1.CID100001153	0	0	0	0.819	0	0	0.900	0	0	0.900
phosphate	serotonine	-100001003	-100005202	-1.CID100001003	-1.CID100005202	0	0	0	0	0	0	0.900	0	0	0.900
BCAT2	leucine	1850502	-100000857	9606.ENSP00000322991	-1.CID100000857	0	0	0	0	0	0	0.900	0	0	0.900
GCGR	prostaglandin .	1858855	-100000158	9606.ENSP00000383558	-1.CID100000158	0	0	0	0	0	0	0.900	0	0	0.900
STAT3	MgATP	1845584	-100000238	9606.ENSP00000264657	-1.CID100000238	0	0	0	0	0	0	0.900	0	0	0.900
norepinephrine	oxygen	-100000951	-100000977	-1.CID100000951	-1.CID100000977	0	0	0	0	0	0	0.900	0	0	0.900
phenylpyruvate	S-adenosylmeth.	-100000997	-100001079	-1.CID100000997	-1.CID100001079	0	0	0	0	0	0	0.900	0	0	0.900
COMT	levodopa	1854135	-100000836	9606.ENSP00000354511	-1.CID100000836	0	0	0	0	0	0	0.900	0	0	0.900
levodopa	distilled water	-100000836	-100000961	-1.CID100000836	-1.CID100000961	0	0	0	0	0	0	0.900	0	0	0.900
IL23A	NFKB1	1843150	1843094	9606.ENSP00000228534	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0	0.899
PIK3R1	INS	1846375	1844030	9606.ENSP00000274335	9606.ENSP00000250971	0	0	0	0	0	0	0.900	0	0	0.899
TFF3	CTNNB1	1861847	1852818	9606.ENSP00000430690	9606.ENSP00000344456	0	0	0	0	0	0	0.900	0	0	0.899
CTNNB1	SFN	1852818	1852398	9606.ENSP00000344456	9606.ENSP00000340989	0	0	0	0	0	0	0.900	0	0	0.899
TF	ARNT	1859071	1853710	9606.ENSP00000385834	9606.ENSP00000351407	0	0	0	0	0	0	0.900	0	0	0.899
MAP2K1	SHH	1848411	1847842	9606.ENSP00000302486	9606.ENSP00000297261	0	0	0	0	0	0	0.900	0	0	0.899
CREB1	HIF1A	1859295	1852062	9606.ENSP00000387699	9606.ENSP00000338018	0	0	0	0	0	0	0.900	0	0	0.899
CASR	POMC	1861464	1845600	9606.ENSP00000420194	9606.ENSP00000264708	0	0	0	0	0	0	0.900	0	0	0.899
TH	TYR	1857346	1845331	9606.ENSP00000370571	9606.ENSP00000263321	0	0	0	0	0	0	0.900	0	0	0.899
GCGR	FPR2	1858855	1852295	9606.ENSP00000383558	9606.ENSP00000340191	0	0	0	0	0	0	0.900	0	0	0.899
MYC	JUND	1856789	1844164	9606.ENSP00000367207	9606.ENSP00000252818	0	0	0	0	0	0	0.900	0	0	0.899
NLRP3	APP	1851990	1846936	9606.ENSP00000337383	9606.ENSP00000284981	0	0	0	0	0	0	0.900	0	0	0.899
CRH	POMC	1846502	1845600	9606.ENSP00000276571	9606.ENSP00000264708	0	0	0	0	0	0	0.900	0	0	0.899
VEGFA	ALB	1855611	1847637	9606.ENSP00000361125	9606.ENSP00000295897	0	0	0	0	0	0	0.900	0	0	0.899
PTGS2	CYP2B6	1854602	1850664	9606.ENSP00000356438	9606.ENSP00000324648	0	0	0	0	0	0	0.900	0	0	0.899
TP53	MMP2	1846083	1842719	9606.ENSP00000269305	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0	0	0.899
PIK3R1	STAT3	1846375	1845584	9606.ENSP00000274335	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0	0	0.899
PTGS2	MAPK1	1854602	1842512	9606.ENSP00000356438	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0	0	0.899
VEGFA	APP	1855611	1846936	9606.ENSP00000361125	9606.ENSP00000284981	0	0	0	0	0	0	0.900	0	0	0.899
MC5R	CRH	1850008	1846502	9606.ENSP00000318077	9606.ENSP00000276571	0	0	0	0	0	0	0.900	0	0	0.899
GCGR	AGTR1	1858855	1846323	9606.ENSP00000383558	9606.ENSP00000273430	0	0	0	0	0	0	0.900	0	0	0.899
MMP9	MMP2	1855661	1842719	9606.ENSP00000361405	9606.ENSP00000219070	0	0	0	0.940	0	0	0.900	0	0	0.899
IL12B	CCL3	1843283	1843010	9606.ENSP00000231228	9606.ENSP00000225245	0	0	0	0	0	0	0.900	0	0	0.899
IRS1	MAPK3	1848682	1845265	9606.ENSP00000304895	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0	0.899
CTNNB1	NEUROG1	1852818	1849970	9606.ENSP00000344456	9606.ENSP00000317580	0	0	0	0	0	0	0.900	0	0	0.899
FPR2	ADCY3	1852295	1844803	9606.ENSP00000340191	9606.ENSP00000260600	0	0	0	0	0	0	0.900	0	0	0.899
MAPK8	IL18	1853988	1846668	9606.ENSP00000353483	9606.ENSP00000280357	0	0	0	0	0	0	0.900	0	0	0.899
AKT1	IL2	1846136	1843096	9606.ENSP00000270202	9606.ENSP00000226730	0	0	0	0	0	0	0.900	0	0	0.899
HIF1A	ABCG2	1852062	1843466	9606.ENSP00000338018	9606.ENSP00000237612	0	0	0	0	0	0	0.900	0	0	0.899
TH	TPO	1857346	1850079	9606.ENSP00000370571	9606.ENSP00000318820	0	0	0	0	0	0	0.900	0	0	0.899
CYP1A2	CYP2B6	1852534	1850664	9606.ENSP00000342007	9606.ENSP00000324648	0	0	0	0.789	0	0	0.900	0	0	0.899
PTK2B	IL2	1851525	1843096	9606.ENSP00000332816	9606.ENSP00000226730	0	0	0	0	0	0	0.900	0	0	0.899
MAP2K1	PIK3R1	1848411	1846375	9606.ENSP00000302486	9606.ENSP00000274335	0	0	0	0	0	0	0.900	0	0	0.899
IL6	IL12B	1844631	1843283	9606.ENSP00000258743	9606.ENSP00000231228	0	0	0	0	0	0	0.900	0	0	0.899
MYC	ERBB2	1856789	1846101	9606.ENSP00000367207	9606.ENSP00000269571	0	0	0	0	0	0	0.900	0	0	0.899
PIK3R1	TYROBP	1846375	1845185	9606.ENSP00000274335	9606.ENSP00000262629	0	0	0	0	0	0	0.900	0	0	0.899
PIK3R1	AGTR1	1846375	1846323	9606.ENSP00000274335	9606.ENSP00000273430	0	0	0	0	0	0	0.900	0	0	0.899
RAC1	PTK2B	1853302	1851525	9606.ENSP00000348461	9606.ENSP00000332816	0	0	0	0	0	0	0.900	0	0	0.899
GCGR	EDNRA	1858855	1849748	9606.ENSP00000383558	9606.ENSP00000315011	0	0	0	0	0	0	0.900	0	0	0.899
MLST8	IRS1	1858459	1848682	9606.ENSP00000380313	9606.ENSP00000304895	0	0	0	0	0	0	0.900	0	0	0.899
MTOR	IL2	1854147	1843096	9606.ENSP00000354558	9606.ENSP00000226730	0	0	0	0	0	0	0.900	0	0	0.899
SAA1	EDNRA	1853372	1849748	9606.ENSP00000348918	9606.ENSP00000315011	0	0	0	0	0	0	0.900	0	0	0.899
GPX1	SOD1	1860659	1846132	9606.ENSP00000407375	9606.ENSP00000270142	0	0	0	0	0	0	0.900	0	0	0.899
EGFR	TP53	1846445	1846083	9606.ENSP00000275493	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0	0	0.899
TH	TAT	1857346	1853275	9606.ENSP00000370571	9606.ENSP00000348234	0	0	0	0	0	0	0.900	0	0	0.899
CREB1	PIK3R1	1859295	1846375	9606.ENSP00000387699	9606.ENSP00000274335	0	0	0	0	0	0	0.900	0	0	0.899
CASR	AGTR1	1861464	1846323	9606.ENSP00000420194	9606.ENSP00000273430	0	0	0	0	0	0	0.900	0	0	0.899
TAT	MIF	1853275	1842503	9606.ENSP00000348234	9606.ENSP00000215754	0	0	0	0	0	0	0.900	0	0	0.899
PTPN1	CSN2	1855520	1852403	9606.ENSP00000360683	9606.ENSP00000341030	0	0	0	0	0	0	0.900	0	0	0.899
NFATC1	GSK3B	1850967	1850681	9606.ENSP00000327850	9606.ENSP00000324806	0	0	0	0	0	0	0.900	0	0	0.899
